"""ID"";""CategoryDrivingLicence"";""AgeDrivingLicenseHolder"";""Region"";""Periods"";""PeopleWithADrivingLicence_1"""
"""10114"";""A028204"";""60600"";""LD02  "";""2021JJ00"";""    1688"""
"""10115"";""A028204"";""60600"";""LD02  "";""2022JJ00"";""    1690"""
"""10116"";""A028204"";""60600"";""LD03  "";""2014JJ00"";""    3473"""
"""10117"";""A028204"";""60600"";""LD03  "";""2015JJ00"";""    3636"""
"""10118"";""A028204"";""60600"";""LD03  "";""2016JJ00"";""    3901"""
"""10119"";""A028204"";""60600"";""LD03  "";""2017JJ00"";""    4049"""
"""10120"";""A028204"";""60600"";""LD03  "";""2018JJ00"";""    4232"""
"""10121"";""A028204"";""60600"";""LD03  "";""2019JJ00"";""    4302"""
"""10122"";""A028204"";""60600"";""LD03  "";""2020JJ00"";""    4300"""
"""10123"";""A028204"";""60600"";""LD03  "";""2021JJ00"";""    4299"""
"""10124"";""A028204"";""60600"";""LD03  "";""2022JJ00"";""    4146"""
"""10125"";""A028204"";""60600"";""LD04  "";""2014JJ00"";""    1038"""
"""10126"";""A028204"";""60600"";""LD04  "";""2015JJ00"";""    1085"""
"""10127"";""A028204"";""60600"";""LD04  "";""2016JJ00"";""    1173"""
"""10128"";""A028204"";""60600"";""LD04  "";""2017JJ00"";""    1215"""
"""10129"";""A028204"";""60600"";""LD04  "";""2018JJ00"";""    1246"""
"""10130"";""A028204"";""60600"";""LD04  "";""2019JJ00"";""    1258"""
"""10131"";""A028204"";""60600"";""LD04  "";""2020JJ00"";""    1290"""
"""10132"";""A028204"";""60600"";""LD04  "";""2021JJ00"";""    1328"""
"""10133"";""A028204"";""60600"";""LD04  "";""2022JJ00"";""    1314"""
"""10134"";""A028204"";""60600"";""LD99  "";""2014JJ00"";""      27"""
"""10135"";""A028204"";""60600"";""LD99  "";""2015JJ00"";""      24"""
"""10136"";""A028204"";""60600"";""LD99  "";""2016JJ00"";""      25"""
"""10137"";""A028204"";""60600"";""LD99  "";""2017JJ00"";""      26"""
"""10138"";""A028204"";""60600"";""LD99  "";""2018JJ00"";""      28"""
"""10139"";""A028204"";""60600"";""LD99  "";""2019JJ00"";""      22"""
"""10140"";""A028204"";""60600"";""LD99  "";""2020JJ00"";""      22"""
"""10141"";""A028204"";""60600"";""LD99  "";""2021JJ00"";""      27"""
"""10142"";""A028204"";""60600"";""LD99  "";""2022JJ00"";""      25"""
"""10143"";""A028204"";""60600"";""PV20  "";""2014JJ00"";""     216"""
"""10144"";""A028204"";""60600"";""PV20  "";""2015JJ00"";""     214"""
"""10145"";""A028204"";""60600"";""PV20  "";""2016JJ00"";""     218"""
"""10146"";""A028204"";""60600"";""PV20  "";""2017JJ00"";""     231"""
"""10147"";""A028204"";""60600"";""PV20  "";""2018JJ00"";""     231"""
"""10148"";""A028204"";""60600"";""PV20  "";""2019JJ00"";""     239"""
"""10149"";""A028204"";""60600"";""PV20  "";""2020JJ00"";""     260"""
"""10150"";""A028204"";""60600"";""PV20  "";""2021JJ00"";""     275"""
"""10151"";""A028204"";""60600"";""PV20  "";""2022JJ00"";""     266"""
"""10152"";""A028204"";""60600"";""PV21  "";""2014JJ00"";""     270"""
"""10153"";""A028204"";""60600"";""PV21  "";""2015JJ00"";""     304"""
"""10154"";""A028204"";""60600"";""PV21  "";""2016JJ00"";""     327"""
"""10155"";""A028204"";""60600"";""PV21  "";""2017JJ00"";""     350"""
"""10156"";""A028204"";""60600"";""PV21  "";""2018JJ00"";""     378"""
"""10157"";""A028204"";""60600"";""PV21  "";""2019JJ00"";""     391"""
"""10158"";""A028204"";""60600"";""PV21  "";""2020JJ00"";""     390"""
"""10159"";""A028204"";""60600"";""PV21  "";""2021JJ00"";""     379"""
"""10160"";""A028204"";""60600"";""PV21  "";""2022JJ00"";""     384"""
"""10161"";""A028204"";""60600"";""PV22  "";""2014JJ00"";""     156"""
"""10162"";""A028204"";""60600"";""PV22  "";""2015JJ00"";""     157"""
"""10163"";""A028204"";""60600"";""PV22  "";""2016JJ00"";""     165"""
"""10164"";""A028204"";""60600"";""PV22  "";""2017JJ00"";""     164"""
"""10165"";""A028204"";""60600"";""PV22  "";""2018JJ00"";""     179"""
"""10166"";""A028204"";""60600"";""PV22  "";""2019JJ00"";""     207"""
"""10167"";""A028204"";""60600"";""PV22  "";""2020JJ00"";""     223"""
"""10168"";""A028204"";""60600"";""PV22  "";""2021JJ00"";""     237"""
"""10169"";""A028204"";""60600"";""PV22  "";""2022JJ00"";""     226"""
"""10170"";""A028204"";""60600"";""PV23  "";""2014JJ00"";""     340"""
"""10171"";""A028204"";""60600"";""PV23  "";""2015JJ00"";""     364"""
"""10172"";""A028204"";""60600"";""PV23  "";""2016JJ00"";""     381"""
"""10173"";""A028204"";""60600"";""PV23  "";""2017JJ00"";""     392"""
"""10174"";""A028204"";""60600"";""PV23  "";""2018JJ00"";""     398"""
"""10175"";""A028204"";""60600"";""PV23  "";""2019JJ00"";""     398"""
"""10176"";""A028204"";""60600"";""PV23  "";""2020JJ00"";""     421"""
"""10177"";""A028204"";""60600"";""PV23  "";""2021JJ00"";""     441"""
"""10178"";""A028204"";""60600"";""PV23  "";""2022JJ00"";""     439"""
"""10179"";""A028204"";""60600"";""PV24  "";""2014JJ00"";""     273"""
"""10180"";""A028204"";""60600"";""PV24  "";""2015JJ00"";""     284"""
"""10181"";""A028204"";""60600"";""PV24  "";""2016JJ00"";""     289"""
"""10182"";""A028204"";""60600"";""PV24  "";""2017JJ00"";""     290"""
"""10183"";""A028204"";""60600"";""PV24  "";""2018JJ00"";""     294"""
"""10184"";""A028204"";""60600"";""PV24  "";""2019JJ00"";""     298"""
"""10185"";""A028204"";""60600"";""PV24  "";""2020JJ00"";""     300"""
"""10186"";""A028204"";""60600"";""PV24  "";""2021JJ00"";""     315"""
"""10187"";""A028204"";""60600"";""PV24  "";""2022JJ00"";""     316"""
"""10188"";""A028204"";""60600"";""PV25  "";""2014JJ00"";""     742"""
"""10189"";""A028204"";""60600"";""PV25  "";""2015JJ00"";""     769"""
"""10190"";""A028204"";""60600"";""PV25  "";""2016JJ00"";""     836"""
"""10191"";""A028204"";""60600"";""PV25  "";""2017JJ00"";""     875"""
"""10192"";""A028204"";""60600"";""PV25  "";""2018JJ00"";""     891"""
"""10193"";""A028204"";""60600"";""PV25  "";""2019JJ00"";""     891"""
"""10194"";""A028204"";""60600"";""PV25  "";""2020JJ00"";""     920"""
"""10195"";""A028204"";""60600"";""PV25  "";""2021JJ00"";""     932"""
"""10196"";""A028204"";""60600"";""PV25  "";""2022JJ00"";""     935"""
"""10197"";""A028204"";""60600"";""PV26  "";""2014JJ00"";""     544"""
"""10198"";""A028204"";""60600"";""PV26  "";""2015JJ00"";""     579"""
"""10199"";""A028204"";""60600"";""PV26  "";""2016JJ00"";""     616"""
"""10200"";""A028204"";""60600"";""PV26  "";""2017JJ00"";""     645"""
"""10201"";""A028204"";""60600"";""PV26  "";""2018JJ00"";""     683"""
"""10202"";""A028204"";""60600"";""PV26  "";""2019JJ00"";""     679"""
"""10203"";""A028204"";""60600"";""PV26  "";""2020JJ00"";""     701"""
"""10204"";""A028204"";""60600"";""PV26  "";""2021JJ00"";""     688"""
"""10205"";""A028204"";""60600"";""PV26  "";""2022JJ00"";""     659"""
"""10206"";""A028204"";""60600"";""PV27  "";""2014JJ00"";""    1338"""
"""10207"";""A028204"";""60600"";""PV27  "";""2015JJ00"";""    1393"""
"""10208"";""A028204"";""60600"";""PV27  "";""2016JJ00"";""    1492"""
"""10209"";""A028204"";""60600"";""PV27  "";""2017JJ00"";""    1551"""
"""10210"";""A028204"";""60600"";""PV27  "";""2018JJ00"";""    1622"""
"""10211"";""A028204"";""60600"";""PV27  "";""2019JJ00"";""    1675"""
"""10212"";""A028204"";""60600"";""PV27  "";""2020JJ00"";""    1672"""
"""10213"";""A028204"";""60600"";""PV27  "";""2021JJ00"";""    1695"""
"""10214"";""A028204"";""60600"";""PV27  "";""2022JJ00"";""    1640"""
"""10215"";""A028204"";""60600"";""PV28  "";""2014JJ00"";""    1465"""
"""10216"";""A028204"";""60600"";""PV28  "";""2015JJ00"";""    1535"""
"""10217"";""A028204"";""60600"";""PV28  "";""2016JJ00"";""    1659"""
"""10218"";""A028204"";""60600"";""PV28  "";""2017JJ00"";""    1707"""
"""10219"";""A028204"";""60600"";""PV28  "";""2018JJ00"";""    1767"""
"""10220"";""A028204"";""60600"";""PV28  "";""2019JJ00"";""    1789"""
"""10221"";""A028204"";""60600"";""PV28  "";""2020JJ00"";""    1761"""
"""10222"";""A028204"";""60600"";""PV28  "";""2021JJ00"";""    1754"""
"""10223"";""A028204"";""60600"";""PV28  "";""2022JJ00"";""    1687"""
"""10224"";""A028204"";""60600"";""PV29  "";""2014JJ00"";""     126"""
"""10225"";""A028204"";""60600"";""PV29  "";""2015JJ00"";""     129"""
"""10226"";""A028204"";""60600"";""PV29  "";""2016JJ00"";""     134"""
"""10227"";""A028204"";""60600"";""PV29  "";""2017JJ00"";""     146"""
"""10228"";""A028204"";""60600"";""PV29  "";""2018JJ00"";""     160"""
"""10229"";""A028204"";""60600"";""PV29  "";""2019JJ00"";""     159"""
"""10230"";""A028204"";""60600"";""PV29  "";""2020JJ00"";""     166"""
"""10231"";""A028204"";""60600"";""PV29  "";""2021JJ00"";""     162"""
"""10232"";""A028204"";""60600"";""PV29  "";""2022JJ00"";""     160"""
"""10233"";""A028204"";""60600"";""PV30  "";""2014JJ00"";""     716"""
"""10234"";""A028204"";""60600"";""PV30  "";""2015JJ00"";""     745"""
"""10235"";""A028204"";""60600"";""PV30  "";""2016JJ00"";""     814"""
"""10236"";""A028204"";""60600"";""PV30  "";""2017JJ00"";""     834"""
"""10237"";""A028204"";""60600"";""PV30  "";""2018JJ00"";""     836"""
"""10238"";""A028204"";""60600"";""PV30  "";""2019JJ00"";""     851"""
"""10239"";""A028204"";""60600"";""PV30  "";""2020JJ00"";""     879"""
"""10240"";""A028204"";""60600"";""PV30  "";""2021JJ00"";""     885"""
"""10241"";""A028204"";""60600"";""PV30  "";""2022JJ00"";""     878"""
"""10242"";""A028204"";""60600"";""PV31  "";""2014JJ00"";""     322"""
"""10243"";""A028204"";""60600"";""PV31  "";""2015JJ00"";""     340"""
"""10244"";""A028204"";""60600"";""PV31  "";""2016JJ00"";""     359"""
"""10245"";""A028204"";""60600"";""PV31  "";""2017JJ00"";""     381"""
"""10246"";""A028204"";""60600"";""PV31  "";""2018JJ00"";""     410"""
"""10247"";""A028204"";""60600"";""PV31  "";""2019JJ00"";""     407"""
"""10248"";""A028204"";""60600"";""PV31  "";""2020JJ00"";""     411"""
"""10249"";""A028204"";""60600"";""PV31  "";""2021JJ00"";""     443"""
"""10250"";""A028204"";""60600"";""PV31  "";""2022JJ00"";""     436"""
"""10251"";""A028204"";""60600"";""PV99  "";""2014JJ00"";""      27"""
"""10252"";""A028204"";""60600"";""PV99  "";""2015JJ00"";""      24"""
"""10253"";""A028204"";""60600"";""PV99  "";""2016JJ00"";""      25"""
"""10254"";""A028204"";""60600"";""PV99  "";""2017JJ00"";""      26"""
"""10255"";""A028204"";""60600"";""PV99  "";""2018JJ00"";""      28"""
"""10256"";""A028204"";""60600"";""PV99  "";""2019JJ00"";""      22"""
"""10257"";""A028204"";""60600"";""PV99  "";""2020JJ00"";""      22"""
"""10258"";""A028204"";""60600"";""PV99  "";""2021JJ00"";""      27"""
"""10259"";""A028204"";""60600"";""PV99  "";""2022JJ00"";""      25"""
"""10260"";""A028204"";""71300"";""NL01  "";""2014JJ00"";""    1591"""
"""10261"";""A028204"";""71300"";""NL01  "";""2015JJ00"";""    1724"""
"""10262"";""A028204"";""71300"";""NL01  "";""2016JJ00"";""    1879"""
"""10263"";""A028204"";""71300"";""NL01  "";""2017JJ00"";""    2039"""
"""10264"";""A028204"";""71300"";""NL01  "";""2018JJ00"";""    2086"""
"""10265"";""A028204"";""71300"";""NL01  "";""2019JJ00"";""    2277"""
"""10266"";""A028204"";""71300"";""NL01  "";""2020JJ00"";""    2462"""
"""10267"";""A028204"";""71300"";""NL01  "";""2021JJ00"";""    2794"""
"""10268"";""A028204"";""71300"";""NL01  "";""2022JJ00"";""    3036"""
"""10269"";""A028204"";""71300"";""LD01  "";""2014JJ00"";""     163"""
"""10270"";""A028204"";""71300"";""LD01  "";""2015JJ00"";""     174"""
"""10271"";""A028204"";""71300"";""LD01  "";""2016JJ00"";""     196"""
"""10272"";""A028204"";""71300"";""LD01  "";""2017JJ00"";""     213"""
"""10273"";""A028204"";""71300"";""LD01  "";""2018JJ00"";""     214"""
"""10274"";""A028204"";""71300"";""LD01  "";""2019JJ00"";""     220"""
"""10275"";""A028204"";""71300"";""LD01  "";""2020JJ00"";""     236"""
"""10276"";""A028204"";""71300"";""LD01  "";""2021JJ00"";""     274"""
"""10277"";""A028204"";""71300"";""LD01  "";""2022JJ00"";""     304"""
"""10278"";""A028204"";""71300"";""LD02  "";""2014JJ00"";""     328"""
"""10279"";""A028204"";""71300"";""LD02  "";""2015JJ00"";""     374"""
"""10280"";""A028204"";""71300"";""LD02  "";""2016JJ00"";""     400"""
"""10281"";""A028204"";""71300"";""LD02  "";""2017JJ00"";""     449"""
"""10282"";""A028204"";""71300"";""LD02  "";""2018JJ00"";""     473"""
"""10283"";""A028204"";""71300"";""LD02  "";""2019JJ00"";""     518"""
"""10284"";""A028204"";""71300"";""LD02  "";""2020JJ00"";""     554"""
"""10285"";""A028204"";""71300"";""LD02  "";""2021JJ00"";""     621"""
"""10286"";""A028204"";""71300"";""LD02  "";""2022JJ00"";""     640"""
"""10287"";""A028204"";""71300"";""LD03  "";""2014JJ00"";""     827"""
"""10288"";""A028204"";""71300"";""LD03  "";""2015JJ00"";""     877"""
"""10289"";""A028204"";""71300"";""LD03  "";""2016JJ00"";""     965"""
"""10290"";""A028204"";""71300"";""LD03  "";""2017JJ00"";""    1032"""
"""10291"";""A028204"";""71300"";""LD03  "";""2018JJ00"";""    1050"""
"""10292"";""A028204"";""71300"";""LD03  "";""2019JJ00"";""    1166"""
"""10293"";""A028204"";""71300"";""LD03  "";""2020JJ00"";""    1263"""
"""10294"";""A028204"";""71300"";""LD03  "";""2021JJ00"";""    1439"""
"""10295"";""A028204"";""71300"";""LD03  "";""2022JJ00"";""    1570"""
"""10296"";""A028204"";""71300"";""LD04  "";""2014JJ00"";""     272"""
"""10297"";""A028204"";""71300"";""LD04  "";""2015JJ00"";""     294"""
"""10298"";""A028204"";""71300"";""LD04  "";""2016JJ00"";""     311"""
"""10299"";""A028204"";""71300"";""LD04  "";""2017JJ00"";""     338"""
"""10300"";""A028204"";""71300"";""LD04  "";""2018JJ00"";""     343"""
"""10301"";""A028204"";""71300"";""LD04  "";""2019JJ00"";""     367"""
"""10302"";""A028204"";""71300"";""LD04  "";""2020JJ00"";""     403"""
"""10303"";""A028204"";""71300"";""LD04  "";""2021JJ00"";""     453"""
"""10304"";""A028204"";""71300"";""LD04  "";""2022JJ00"";""     515"""
"""10305"";""A028204"";""71300"";""LD99  "";""2014JJ00"";""       1"""
"""10306"";""A028204"";""71300"";""LD99  "";""2015JJ00"";""       5"""
"""10307"";""A028204"";""71300"";""LD99  "";""2016JJ00"";""       7"""
"""10308"";""A028204"";""71300"";""LD99  "";""2017JJ00"";""       7"""
"""10309"";""A028204"";""71300"";""LD99  "";""2018JJ00"";""       6"""
"""10310"";""A028204"";""71300"";""LD99  "";""2019JJ00"";""       6"""
"""10311"";""A028204"";""71300"";""LD99  "";""2020JJ00"";""       6"""
"""10312"";""A028204"";""71300"";""LD99  "";""2021JJ00"";""       7"""
"""10313"";""A028204"";""71300"";""LD99  "";""2022JJ00"";""       7"""
"""10314"";""A028204"";""71300"";""PV20  "";""2014JJ00"";""      65"""
"""10315"";""A028204"";""71300"";""PV20  "";""2015JJ00"";""      62"""
"""10316"";""A028204"";""71300"";""PV20  "";""2016JJ00"";""      70"""
"""10317"";""A028204"";""71300"";""PV20  "";""2017JJ00"";""      69"""
"""10318"";""A028204"";""71300"";""PV20  "";""2018JJ00"";""      76"""
"""10319"";""A028204"";""71300"";""PV20  "";""2019JJ00"";""      67"""
"""10320"";""A028204"";""71300"";""PV20  "";""2020JJ00"";""      68"""
"""10321"";""A028204"";""71300"";""PV20  "";""2021JJ00"";""      81"""
"""10322"";""A028204"";""71300"";""PV20  "";""2022JJ00"";""      90"""
"""10323"";""A028204"";""71300"";""PV21  "";""2014JJ00"";""      50"""
"""10324"";""A028204"";""71300"";""PV21  "";""2015JJ00"";""      62"""
"""10325"";""A028204"";""71300"";""PV21  "";""2016JJ00"";""      71"""
"""10326"";""A028204"";""71300"";""PV21  "";""2017JJ00"";""      89"""
"""10327"";""A028204"";""71300"";""PV21  "";""2018JJ00"";""      89"""
"""10328"";""A028204"";""71300"";""PV21  "";""2019JJ00"";""      96"""
"""10329"";""A028204"";""71300"";""PV21  "";""2020JJ00"";""     106"""
"""10330"";""A028204"";""71300"";""PV21  "";""2021JJ00"";""     128"""
"""10331"";""A028204"";""71300"";""PV21  "";""2022JJ00"";""     134"""
"""10332"";""A028204"";""71300"";""PV22  "";""2014JJ00"";""      48"""
"""10333"";""A028204"";""71300"";""PV22  "";""2015JJ00"";""      50"""
"""10334"";""A028204"";""71300"";""PV22  "";""2016JJ00"";""      55"""
"""10335"";""A028204"";""71300"";""PV22  "";""2017JJ00"";""      55"""
"""10336"";""A028204"";""71300"";""PV22  "";""2018JJ00"";""      49"""
"""10337"";""A028204"";""71300"";""PV22  "";""2019JJ00"";""      57"""
"""10338"";""A028204"";""71300"";""PV22  "";""2020JJ00"";""      62"""
"""10339"";""A028204"";""71300"";""PV22  "";""2021JJ00"";""      65"""
"""10340"";""A028204"";""71300"";""PV22  "";""2022JJ00"";""      80"""
"""10341"";""A028204"";""71300"";""PV23  "";""2014JJ00"";""      94"""
"""10342"";""A028204"";""71300"";""PV23  "";""2015JJ00"";""     106"""
"""10343"";""A028204"";""71300"";""PV23  "";""2016JJ00"";""     107"""
"""10344"";""A028204"";""71300"";""PV23  "";""2017JJ00"";""     113"""
"""10345"";""A028204"";""71300"";""PV23  "";""2018JJ00"";""     108"""
"""10346"";""A028204"";""71300"";""PV23  "";""2019JJ00"";""     119"""
"""10347"";""A028204"";""71300"";""PV23  "";""2020JJ00"";""     128"""
"""10348"";""A028204"";""71300"";""PV23  "";""2021JJ00"";""     140"""
"""10349"";""A028204"";""71300"";""PV23  "";""2022JJ00"";""     149"""
"""10350"";""A028204"";""71300"";""PV24  "";""2014JJ00"";""      52"""
"""10351"";""A028204"";""71300"";""PV24  "";""2015JJ00"";""      66"""
"""10352"";""A028204"";""71300"";""PV24  "";""2016JJ00"";""      81"""
"""10353"";""A028204"";""71300"";""PV24  "";""2017JJ00"";""      91"""
"""10354"";""A028204"";""71300"";""PV24  "";""2018JJ00"";""      91"""
"""10355"";""A028204"";""71300"";""PV24  "";""2019JJ00"";""      92"""
"""10356"";""A028204"";""71300"";""PV24  "";""2020JJ00"";""     106"""
"""10357"";""A028204"";""71300"";""PV24  "";""2021JJ00"";""     113"""
"""10358"";""A028204"";""71300"";""PV24  "";""2022JJ00"";""     117"""
"""10359"";""A028204"";""71300"";""PV25  "";""2014JJ00"";""     182"""
"""10360"";""A028204"";""71300"";""PV25  "";""2015JJ00"";""     202"""
"""10361"";""A028204"";""71300"";""PV25  "";""2016JJ00"";""     212"""
"""10362"";""A028204"";""71300"";""PV25  "";""2017JJ00"";""     245"""
"""10363"";""A028204"";""71300"";""PV25  "";""2018JJ00"";""     274"""
"""10364"";""A028204"";""71300"";""PV25  "";""2019JJ00"";""     307"""
"""10365"";""A028204"";""71300"";""PV25  "";""2020JJ00"";""     320"""
"""10366"";""A028204"";""71300"";""PV25  "";""2021JJ00"";""     368"""
"""10367"";""A028204"";""71300"";""PV25  "";""2022JJ00"";""     374"""
"""10368"";""A028204"";""71300"";""PV26  "";""2014JJ00"";""     119"""
"""10369"";""A028204"";""71300"";""PV26  "";""2015JJ00"";""     130"""
"""10370"";""A028204"";""71300"";""PV26  "";""2016JJ00"";""     154"""
"""10371"";""A028204"";""71300"";""PV26  "";""2017JJ00"";""     163"""
"""10372"";""A028204"";""71300"";""PV26  "";""2018JJ00"";""     181"""
"""10373"";""A028204"";""71300"";""PV26  "";""2019JJ00"";""     185"""
"""10374"";""A028204"";""71300"";""PV26  "";""2020JJ00"";""     221"""
"""10375"";""A028204"";""71300"";""PV26  "";""2021JJ00"";""     242"""
"""10376"";""A028204"";""71300"";""PV26  "";""2022JJ00"";""     267"""
"""10377"";""A028204"";""71300"";""PV27  "";""2014JJ00"";""     316"""
"""10378"";""A028204"";""71300"";""PV27  "";""2015JJ00"";""     335"""
"""10379"";""A028204"";""71300"";""PV27  "";""2016JJ00"";""     354"""
"""10380"";""A028204"";""71300"";""PV27  "";""2017JJ00"";""     388"""
"""10381"";""A028204"";""71300"";""PV27  "";""2018JJ00"";""     395"""
"""10382"";""A028204"";""71300"";""PV27  "";""2019JJ00"";""     450"""
"""10383"";""A028204"";""71300"";""PV27  "";""2020JJ00"";""     490"""
"""10384"";""A028204"";""71300"";""PV27  "";""2021JJ00"";""     577"""
"""10385"";""A028204"";""71300"";""PV27  "";""2022JJ00"";""     628"""
"""10386"";""A028204"";""71300"";""PV28  "";""2014JJ00"";""     352"""
"""10387"";""A028204"";""71300"";""PV28  "";""2015JJ00"";""     373"""
"""10388"";""A028204"";""71300"";""PV28  "";""2016JJ00"";""     421"""
"""10389"";""A028204"";""71300"";""PV28  "";""2017JJ00"";""     442"""
"""10390"";""A028204"";""71300"";""PV28  "";""2018JJ00"";""     432"""
"""10391"";""A028204"";""71300"";""PV28  "";""2019JJ00"";""     486"""
"""10392"";""A028204"";""71300"";""PV28  "";""2020JJ00"";""     501"""
"""10393"";""A028204"";""71300"";""PV28  "";""2021JJ00"";""     560"""
"""10394"";""A028204"";""71300"";""PV28  "";""2022JJ00"";""     612"""
"""10395"";""A028204"";""71300"";""PV29  "";""2014JJ00"";""      40"""
"""10396"";""A028204"";""71300"";""PV29  "";""2015JJ00"";""      39"""
