"""ID"";""Population"";""Sex"";""PersonalCharacteristics"";""Margins"";""Periods"";""TrafficParticipation_1"";""UseOfPublicTransport_2"""
"""248"";""A048710"";""T001038"";""2018700"";""MBG0095"";""2018JJ00"";""    74.5"";""     6.4"""
"""249"";""A048710"";""T001038"";""2018700"";""MBG0095"";""2019JJ00"";""    73.0"";""     5.9"""
"""250"";""A048710"";""T001038"";""2018700"";""MBG0095"";""2020JJ00"";""    64.7"";""     3.2"""
"""251"";""A048710"";""T001038"";""2018700"";""MBG0095"";""2021JJ00"";""    71.4"";""     3.6"""
"""252"";""A048710"";""T001038"";""2018740"";""MW00000"";""2018JJ00"";""    86.0"";""     9.5"""
"""253"";""A048710"";""T001038"";""2018740"";""MW00000"";""2019JJ00"";""    85.2"";""     9.3"""
"""254"";""A048710"";""T001038"";""2018740"";""MW00000"";""2020JJ00"";""    77.1"";""     4.3"""
"""255"";""A048710"";""T001038"";""2018740"";""MW00000"";""2021JJ00"";""    80.6"";""     5.3"""
"""256"";""A048710"";""T001038"";""2018740"";""MOG0095"";""2018JJ00"";""    85.3"";""     9.0"""
"""257"";""A048710"";""T001038"";""2018740"";""MOG0095"";""2019JJ00"";""    84.5"";""     8.8"""
"""258"";""A048710"";""T001038"";""2018740"";""MOG0095"";""2020JJ00"";""    76.4"";""     4.0"""
"""259"";""A048710"";""T001038"";""2018740"";""MOG0095"";""2021JJ00"";""    79.9"";""     5.0"""
"""260"";""A048710"";""T001038"";""2018740"";""MBG0095"";""2018JJ00"";""    86.7"";""    10.0"""
"""261"";""A048710"";""T001038"";""2018740"";""MBG0095"";""2019JJ00"";""    86.0"";""     9.8"""
"""262"";""A048710"";""T001038"";""2018740"";""MBG0095"";""2020JJ00"";""    77.8"";""     4.6"""
"""263"";""A048710"";""T001038"";""2018740"";""MBG0095"";""2021JJ00"";""    81.2"";""     5.7"""
"""264"";""A048710"";""T001038"";""2018790"";""MW00000"";""2018JJ00"";""    87.2"";""    11.3"""
"""265"";""A048710"";""T001038"";""2018790"";""MW00000"";""2019JJ00"";""    86.5"";""    11.8"""
"""266"";""A048710"";""T001038"";""2018790"";""MW00000"";""2020JJ00"";""    79.2"";""     4.8"""
"""267"";""A048710"";""T001038"";""2018790"";""MW00000"";""2021JJ00"";""    81.4"";""     4.6"""
"""268"";""A048710"";""T001038"";""2018790"";""MOG0095"";""2018JJ00"";""    86.5"";""    10.8"""
"""269"";""A048710"";""T001038"";""2018790"";""MOG0095"";""2019JJ00"";""    85.7"";""    11.3"""
"""270"";""A048710"";""T001038"";""2018790"";""MOG0095"";""2020JJ00"";""    78.6"";""     4.5"""
"""271"";""A048710"";""T001038"";""2018790"";""MOG0095"";""2021JJ00"";""    80.8"";""     4.4"""
"""272"";""A048710"";""T001038"";""2018790"";""MBG0095"";""2018JJ00"";""    87.8"";""    11.8"""
"""273"";""A048710"";""T001038"";""2018790"";""MBG0095"";""2019JJ00"";""    87.2"";""    12.4"""
"""274"";""A048710"";""T001038"";""2018790"";""MBG0095"";""2020JJ00"";""    79.8"";""     5.1"""
"""275"";""A048710"";""T001038"";""2018790"";""MBG0095"";""2021JJ00"";""    82.0"";""     4.9"""
"""276"";""A048710"";""T001038"";""2017560"";""MW00000"";""2018JJ00"";""    89.6"";""     7.8"""
"""277"";""A048710"";""T001038"";""2017560"";""MW00000"";""2019JJ00"";""    87.8"";""     8.4"""
"""278"";""A048710"";""T001038"";""2017560"";""MW00000"";""2020JJ00"";""    82.7"";""     3.9"""
"""279"";""A048710"";""T001038"";""2017560"";""MW00000"";""2021JJ00"";""    86.4"";""     4.6"""
"""280"";""A048710"";""T001038"";""2017560"";""MOG0095"";""2018JJ00"";""    88.7"";""     7.1"""
"""281"";""A048710"";""T001038"";""2017560"";""MOG0095"";""2019JJ00"";""    86.7"";""     7.6"""
"""282"";""A048710"";""T001038"";""2017560"";""MOG0095"";""2020JJ00"";""    81.8"";""     3.4"""
"""283"";""A048710"";""T001038"";""2017560"";""MOG0095"";""2021JJ00"";""    85.5"";""     4.2"""
"""284"";""A048710"";""T001038"";""2017560"";""MBG0095"";""2018JJ00"";""    90.5"";""     8.6"""
"""285"";""A048710"";""T001038"";""2017560"";""MBG0095"";""2019JJ00"";""    88.9"";""     9.2"""
"""286"";""A048710"";""T001038"";""2017560"";""MBG0095"";""2020JJ00"";""    83.7"";""     4.4"""
"""287"";""A048710"";""T001038"";""2017560"";""MBG0095"";""2021JJ00"";""    87.2"";""     5.2"""
"""288"";""A048710"";""T001038"";""2017565"";""MW00000"";""2018JJ00"";""    89.0"";""     9.6"""
"""289"";""A048710"";""T001038"";""2017565"";""MW00000"";""2019JJ00"";""    88.7"";""     9.9"""
"""290"";""A048710"";""T001038"";""2017565"";""MW00000"";""2020JJ00"";""    80.5"";""     4.3"""
"""291"";""A048710"";""T001038"";""2017565"";""MW00000"";""2021JJ00"";""    82.8"";""     4.0"""
"""292"";""A048710"";""T001038"";""2017565"";""MOG0095"";""2018JJ00"";""    88.4"";""     9.1"""
"""293"";""A048710"";""T001038"";""2017565"";""MOG0095"";""2019JJ00"";""    88.0"";""     9.5"""
"""294"";""A048710"";""T001038"";""2017565"";""MOG0095"";""2020JJ00"";""    79.9"";""     4.0"""
"""295"";""A048710"";""T001038"";""2017565"";""MOG0095"";""2021JJ00"";""    82.2"";""     3.7"""
"""296"";""A048710"";""T001038"";""2017565"";""MBG0095"";""2018JJ00"";""    89.6"";""    10.1"""
"""297"";""A048710"";""T001038"";""2017565"";""MBG0095"";""2019JJ00"";""    89.3"";""    10.4"""
"""298"";""A048710"";""T001038"";""2017565"";""MBG0095"";""2020JJ00"";""    81.1"";""     4.6"""
"""299"";""A048710"";""T001038"";""2017565"";""MBG0095"";""2021JJ00"";""    83.3"";""     4.2"""
"""300"";""A048710"";""T001038"";""2012751"";""MW00000"";""2018JJ00"";""    87.2"";""    13.9"""
"""301"";""A048710"";""T001038"";""2012751"";""MW00000"";""2019JJ00"";""    86.4"";""    13.0"""
"""302"";""A048710"";""T001038"";""2012751"";""MW00000"";""2020JJ00"";""    74.9"";""     6.7"""
"""303"";""A048710"";""T001038"";""2012751"";""MW00000"";""2021JJ00"";""    80.0"";""     7.9"""
"""304"";""A048710"";""T001038"";""2012751"";""MOG0095"";""2018JJ00"";""    86.4"";""    13.2"""
"""305"";""A048710"";""T001038"";""2012751"";""MOG0095"";""2019JJ00"";""    85.5"";""    12.3"""
"""306"";""A048710"";""T001038"";""2012751"";""MOG0095"";""2020JJ00"";""    74.0"";""     6.3"""
"""307"";""A048710"";""T001038"";""2012751"";""MOG0095"";""2021JJ00"";""    79.2"";""     7.4"""
"""308"";""A048710"";""T001038"";""2012751"";""MBG0095"";""2018JJ00"";""    87.9"";""    14.6"""
"""309"";""A048710"";""T001038"";""2012751"";""MBG0095"";""2019JJ00"";""    87.2"";""    13.7"""
"""310"";""A048710"";""T001038"";""2012751"";""MBG0095"";""2020JJ00"";""    75.8"";""     7.2"""
"""311"";""A048710"";""T001038"";""2012751"";""MBG0095"";""2021JJ00"";""    80.8"";""     8.4"""
"""312"";""A048710"";""T001038"";""2017572"";""MW00000"";""2018JJ00"";""    75.2"";""     6.6"""
"""313"";""A048710"";""T001038"";""2017572"";""MW00000"";""2019JJ00"";""    71.2"";""     6.6"""
"""314"";""A048710"";""T001038"";""2017572"";""MW00000"";""2020JJ00"";""    66.1"";""       ."""
"""315"";""A048710"";""T001038"";""2017572"";""MW00000"";""2021JJ00"";""    66.4"";""     5.0"""
"""316"";""A048710"";""T001038"";""2017572"";""MOG0095"";""2018JJ00"";""    72.0"";""     5.0"""
"""317"";""A048710"";""T001038"";""2017572"";""MOG0095"";""2019JJ00"";""    67.3"";""     4.9"""
"""318"";""A048710"";""T001038"";""2017572"";""MOG0095"";""2020JJ00"";""    63.1"";""       ."""
"""319"";""A048710"";""T001038"";""2017572"";""MOG0095"";""2021JJ00"";""    63.3"";""     3.7"""
"""320"";""A048710"";""T001038"";""2017572"";""MBG0095"";""2018JJ00"";""    78.2"";""     8.6"""
"""321"";""A048710"";""T001038"";""2017572"";""MBG0095"";""2019JJ00"";""    74.7"";""     8.9"""
"""322"";""A048710"";""T001038"";""2017572"";""MBG0095"";""2020JJ00"";""    68.9"";""       ."""
"""323"";""A048710"";""T001038"";""2017572"";""MBG0095"";""2021JJ00"";""    69.4"";""     6.8"""
"""324"";""A048710"";""T001038"";""2820713"";""MW00000"";""2018JJ00"";""    71.1"";""     4.8"""
"""325"";""A048710"";""T001038"";""2820713"";""MW00000"";""2019JJ00"";""    67.8"";""     5.6"""
"""326"";""A048710"";""T001038"";""2820713"";""MW00000"";""2020JJ00"";""    58.3"";""       ."""
"""327"";""A048710"";""T001038"";""2820713"";""MW00000"";""2021JJ00"";""    67.1"";""       ."""
"""328"";""A048710"";""T001038"";""2820713"";""MOG0095"";""2018JJ00"";""    68.5"";""     3.7"""
"""329"";""A048710"";""T001038"";""2820713"";""MOG0095"";""2019JJ00"";""    64.8"";""     4.4"""
"""330"";""A048710"";""T001038"";""2820713"";""MOG0095"";""2020JJ00"";""    55.6"";""       ."""
"""331"";""A048710"";""T001038"";""2820713"";""MOG0095"";""2021JJ00"";""    64.6"";""       ."""
"""332"";""A048710"";""T001038"";""2820713"";""MBG0095"";""2018JJ00"";""    73.6"";""     6.3"""
"""333"";""A048710"";""T001038"";""2820713"";""MBG0095"";""2019JJ00"";""    70.7"";""     7.2"""
"""334"";""A048710"";""T001038"";""2820713"";""MBG0095"";""2020JJ00"";""    60.9"";""       ."""
"""335"";""A048710"";""T001038"";""2820713"";""MBG0095"";""2021JJ00"";""    69.4"";""       ."""
"""336"";""A048710"";""T001038"";""2017576"";""MW00000"";""2018JJ00"";""    69.8"";""     3.8"""
"""337"";""A048710"";""T001038"";""2017576"";""MW00000"";""2019JJ00"";""    69.0"";""     3.7"""
"""338"";""A048710"";""T001038"";""2017576"";""MW00000"";""2020JJ00"";""    62.7"";""     1.4"""
"""339"";""A048710"";""T001038"";""2017576"";""MW00000"";""2021JJ00"";""    69.6"";""     1.5"""
"""340"";""A048710"";""T001038"";""2017576"";""MOG0095"";""2018JJ00"";""    68.6"";""     3.4"""
"""341"";""A048710"";""T001038"";""2017576"";""MOG0095"";""2019JJ00"";""    67.9"";""     3.3"""
"""342"";""A048710"";""T001038"";""2017576"";""MOG0095"";""2020JJ00"";""    61.7"";""     1.2"""
"""343"";""A048710"";""T001038"";""2017576"";""MOG0095"";""2021JJ00"";""    68.6"";""     1.3"""
"""344"";""A048710"";""T001038"";""2017576"";""MBG0095"";""2018JJ00"";""    70.9"";""     4.4"""
"""345"";""A048710"";""T001038"";""2017576"";""MBG0095"";""2019JJ00"";""    70.2"";""     4.2"""
"""346"";""A048710"";""T001038"";""2017576"";""MBG0095"";""2020JJ00"";""    63.6"";""     1.7"""
"""347"";""A048710"";""T001038"";""2017576"";""MBG0095"";""2021JJ00"";""    70.5"";""     1.8"""
"""348"";""A048710"";""T001038"";""2017500"";""MW00000"";""2018JJ00"";""    73.2"";""     5.4"""
"""349"";""A048710"";""T001038"";""2017500"";""MW00000"";""2019JJ00"";""    71.0"";""     5.0"""
"""350"";""A048710"";""T001038"";""2017500"";""MW00000"";""2020JJ00"";""    62.1"";""     2.1"""
"""351"";""A048710"";""T001038"";""2017500"";""MW00000"";""2021JJ00"";""    67.8"";""     2.9"""
"""352"";""A048710"";""T001038"";""2017500"";""MOG0095"";""2018JJ00"";""    71.7"";""     4.7"""
"""353"";""A048710"";""T001038"";""2017500"";""MOG0095"";""2019JJ00"";""    69.4"";""     4.3"""
"""354"";""A048710"";""T001038"";""2017500"";""MOG0095"";""2020JJ00"";""    60.7"";""     1.7"""
"""355"";""A048710"";""T001038"";""2017500"";""MOG0095"";""2021JJ00"";""    66.3"";""     2.5"""
"""356"";""A048710"";""T001038"";""2017500"";""MBG0095"";""2018JJ00"";""    74.6"";""     6.1"""
"""357"";""A048710"";""T001038"";""2017500"";""MBG0095"";""2019JJ00"";""    72.5"";""     5.7"""
"""358"";""A048710"";""T001038"";""2017500"";""MBG0095"";""2020JJ00"";""    63.5"";""     2.5"""
"""359"";""A048710"";""T001038"";""2017500"";""MBG0095"";""2021JJ00"";""    69.1"";""     3.5"""
"""360"";""A048710"";""T001038"";""A048766"";""MW00000"";""2018JJ00"";""    84.4"";""     3.7"""
"""361"";""A048710"";""T001038"";""A048766"";""MW00000"";""2019JJ00"";""    84.7"";""     4.1"""
"""362"";""A048710"";""T001038"";""A048766"";""MW00000"";""2020JJ00"";""    78.3"";""     1.6"""
"""363"";""A048710"";""T001038"";""A048766"";""MW00000"";""2021JJ00"";""    80.9"";""     1.4"""
"""364"";""A048710"";""T001038"";""A048766"";""MOG0095"";""2018JJ00"";""    83.7"";""     3.5"""
"""365"";""A048710"";""T001038"";""A048766"";""MOG0095"";""2019JJ00"";""    84.0"";""     3.8"""
"""366"";""A048710"";""T001038"";""A048766"";""MOG0095"";""2020JJ00"";""    77.8"";""     1.4"""
"""367"";""A048710"";""T001038"";""A048766"";""MOG0095"";""2021JJ00"";""    80.3"";""     1.2"""
"""368"";""A048710"";""T001038"";""A048766"";""MBG0095"";""2018JJ00"";""    85.0"";""     4.0"""
"""369"";""A048710"";""T001038"";""A048766"";""MBG0095"";""2019JJ00"";""    85.3"";""     4.4"""
"""370"";""A048710"";""T001038"";""A048766"";""MBG0095"";""2020JJ00"";""    78.9"";""     1.7"""
"""371"";""A048710"";""T001038"";""A048766"";""MBG0095"";""2021JJ00"";""    81.4"";""     1.5"""
"""372"";""A048710"";""T001038"";""A048767"";""MW00000"";""2018JJ00"";""    85.5"";""     7.9"""
"""373"";""A048710"";""T001038"";""A048767"";""MW00000"";""2019JJ00"";""    84.1"";""     8.1"""
"""374"";""A048710"";""T001038"";""A048767"";""MW00000"";""2020JJ00"";""    77.5"";""     3.1"""
"""375"";""A048710"";""T001038"";""A048767"";""MW00000"";""2021JJ00"";""    81.5"";""     3.3"""
"""376"";""A048710"";""T001038"";""A048767"";""MOG0095"";""2018JJ00"";""    84.7"";""     7.4"""
"""377"";""A048710"";""T001038"";""A048767"";""MOG0095"";""2019JJ00"";""    83.1"";""     7.6"""
"""378"";""A048710"";""T001038"";""A048767"";""MOG0095"";""2020JJ00"";""    76.7"";""     2.9"""
"""379"";""A048710"";""T001038"";""A048767"";""MOG0095"";""2021JJ00"";""    80.8"";""     3.0"""
"""380"";""A048710"";""T001038"";""A048767"";""MBG0095"";""2018JJ00"";""    86.3"";""     8.4"""
"""381"";""A048710"";""T001038"";""A048767"";""MBG0095"";""2019JJ00"";""    85.0"";""     8.7"""
"""382"";""A048710"";""T001038"";""A048767"";""MBG0095"";""2020JJ00"";""    78.2"";""     3.5"""
"""383"";""A048710"";""T001038"";""A048767"";""MBG0095"";""2021JJ00"";""    82.2"";""     3.6"""
"""384"";""A048710"";""T001038"";""A048768"";""MW00000"";""2018JJ00"";""    84.9"";""    21.5"""
"""385"";""A048710"";""T001038"";""A048768"";""MW00000"";""2019JJ00"";""    82.9"";""    21.9"""
"""386"";""A048710"";""T001038"";""A048768"";""MW00000"";""2020JJ00"";""    72.4"";""     9.7"""
"""387"";""A048710"";""T001038"";""A048768"";""MW00000"";""2021JJ00"";""    79.4"";""    11.8"""
"""388"";""A048710"";""T001038"";""A048768"";""MOG0095"";""2018JJ00"";""    83.3"";""    20.1"""
"""389"";""A048710"";""T001038"";""A048768"";""MOG0095"";""2019JJ00"";""    81.2"";""    20.5"""
"""390"";""A048710"";""T001038"";""A048768"";""MOG0095"";""2020JJ00"";""    70.8"";""     8.8"""
"""391"";""A048710"";""T001038"";""A048768"";""MOG0095"";""2021JJ00"";""    78.0"";""    10.8"""
"""392"";""A048710"";""T001038"";""A048768"";""MBG0095"";""2018JJ00"";""    86.3"";""    23.1"""
"""393"";""A048710"";""T001038"";""A048768"";""MBG0095"";""2019JJ00"";""    84.4"";""    23.4"""
"""394"";""A048710"";""T001038"";""A048768"";""MBG0095"";""2020JJ00"";""    73.8"";""    10.6"""
"""395"";""A048710"";""T001038"";""A048768"";""MBG0095"";""2021JJ00"";""    80.7"";""    12.8"""
"""396"";""A048710"";""T001038"";""A048769"";""MW00000"";""2018JJ00"";""    72.2"";""    17.5"""
"""397"";""A048710"";""T001038"";""A048769"";""MW00000"";""2019JJ00"";""    68.8"";""    16.3"""
"""398"";""A048710"";""T001038"";""A048769"";""MW00000"";""2020JJ00"";""    58.2"";""     8.5"""
"""399"";""A048710"";""T001038"";""A048769"";""MW00000"";""2021JJ00"";""    64.7"";""     9.8"""
"""400"";""A048710"";""T001038"";""A048769"";""MOG0095"";""2018JJ00"";""    71.1"";""    16.6"""
"""401"";""A048710"";""T001038"";""A048769"";""MOG0095"";""2019JJ00"";""    67.6"";""    15.4"""
"""402"";""A048710"";""T001038"";""A048769"";""MOG0095"";""2020JJ00"";""    57.1"";""     7.9"""
"""403"";""A048710"";""T001038"";""A048769"";""MOG0095"";""2021JJ00"";""    63.7"";""     9.2"""
"""404"";""A048710"";""T001038"";""A048769"";""MBG0095"";""2018JJ00"";""    73.4"";""    18.4"""
"""405"";""A048710"";""T001038"";""A048769"";""MBG0095"";""2019JJ00"";""    70.1"";""    17.3"""
"""406"";""A048710"";""T001038"";""A048769"";""MBG0095"";""2020JJ00"";""    59.2"";""     9.1"""
"""407"";""A048710"";""T001038"";""A048769"";""MBG0095"";""2021JJ00"";""    65.7"";""    10.4"""
"""408"";""A048710"";""T001038"";""A048770"";""MW00000"";""2018JJ00"";""    88.4"";""     5.4"""
"""409"";""A048710"";""T001038"";""A048770"";""MW00000"";""2019JJ00"";""    87.9"";""     5.0"""
"""410"";""A048710"";""T001038"";""A048770"";""MW00000"";""2020JJ00"";""    76.7"";""     2.9"""
"""411"";""A048710"";""T001038"";""A048770"";""MW00000"";""2021JJ00"";""    82.4"";""     3.1"""
"""412"";""A048710"";""T001038"";""A048770"";""MOG0095"";""2018JJ00"";""    87.5"";""     4.9"""
"""413"";""A048710"";""T001038"";""A048770"";""MOG0095"";""2019JJ00"";""    86.8"";""     4.5"""
"""414"";""A048710"";""T001038"";""A048770"";""MOG0095"";""2020JJ00"";""    75.6"";""     2.5"""
"""415"";""A048710"";""T001038"";""A048770"";""MOG0095"";""2021JJ00"";""    81.4"";""     2.7"""
"""416"";""A048710"";""T001038"";""A048770"";""MBG0095"";""2018JJ00"";""    89.2"";""     6.0"""
"""417"";""A048710"";""T001038"";""A048770"";""MBG0095"";""2019JJ00"";""    88.9"";""     5.6"""
"""418"";""A048710"";""T001038"";""A048770"";""MBG0095"";""2020JJ00"";""    77.8"";""     3.4"""
"""419"";""A048710"";""T001038"";""A048770"";""MBG0095"";""2021JJ00"";""    83.3"";""     3.5"""
"""420"";""A048710"";""3000   "";""T009002"";""MW00000"";""2018JJ00"";""    83.0"";""     8.0"""
"""421"";""A048710"";""3000   "";""T009002"";""MW00000"";""2019JJ00"";""    82.6"";""     7.9"""
"""422"";""A048710"";""3000   "";""T009002"";""MW00000"";""2020JJ00"";""    74.4"";""     3.6"""
"""423"";""A048710"";""3000   "";""T009002"";""MW00000"";""2021JJ00"";""    77.9"";""     3.8"""
"""424"";""A048710"";""3000   "";""T009002"";""MOG0095"";""2018JJ00"";""    82.4"";""     7.6"""
"""425"";""A048710"";""3000   "";""T009002"";""MOG0095"";""2019JJ00"";""    82.0"";""     7.5"""
"""426"";""A048710"";""3000   "";""T009002"";""MOG0095"";""2020JJ00"";""    73.8"";""     3.4"""
"""427"";""A048710"";""3000   "";""T009002"";""MOG0095"";""2021JJ00"";""    77.4"";""     3.6"""
"""428"";""A048710"";""3000   "";""T009002"";""MBG0095"";""2018JJ00"";""    83.6"";""     8.4"""
"""429"";""A048710"";""3000   "";""T009002"";""MBG0095"";""2019JJ00"";""    83.2"";""     8.3"""
"""430"";""A048710"";""3000   "";""T009002"";""MBG0095"";""2020JJ00"";""    74.9"";""     3.8"""
"""431"";""A048710"";""3000   "";""T009002"";""MBG0095"";""2021JJ00"";""    78.4"";""     4.1"""
"""432"";""A048710"";""3000   "";""51511  "";""MW00000"";""2018JJ00"";""    90.9"";""     2.3"""
"""433"";""A048710"";""3000   "";""51511  "";""MW00000"";""2019JJ00"";""    89.6"";""       ."""
"""434"";""A048710"";""3000   "";""51511  "";""MW00000"";""2020JJ00"";""    79.8"";""       ."""
"""435"";""A048710"";""3000   "";""51511  "";""MW00000"";""2021JJ00"";""    84.7"";""       ."""
"""436"";""A048710"";""3000   "";""51511  "";""MOG0095"";""2018JJ00"";""    89.3"";""     1.6"""
"""437"";""A048710"";""3000   "";""51511  "";""MOG0095"";""2019JJ00"";""    87.6"";""       ."""
"""438"";""A048710"";""3000   "";""51511  "";""MOG0095"";""2020JJ00"";""    77.7"";""       ."""
"""439"";""A048710"";""3000   "";""51511  "";""MOG0095"";""2021JJ00"";""    82.8"";""       ."""
"""440"";""A048710"";""3000   "";""51511  "";""MBG0095"";""2018JJ00"";""    92.3"";""     3.1"""
"""441"";""A048710"";""3000   "";""51511  "";""MBG0095"";""2019JJ00"";""    91.3"";""       ."""
"""442"";""A048710"";""3000   "";""51511  "";""MBG0095"";""2020JJ00"";""    81.7"";""       ."""
"""443"";""A048710"";""3000   "";""51511  "";""MBG0095"";""2021JJ00"";""    86.5"";""       ."""
"""444"";""A048710"";""3000   "";""52020  "";""MW00000"";""2018JJ00"";""    85.7"";""    10.1"""
"""445"";""A048710"";""3000   "";""52020  "";""MW00000"";""2019JJ00"";""    86.3"";""     9.3"""
"""446"";""A048710"";""3000   "";""52020  "";""MW00000"";""2020JJ00"";""    72.1"";""     6.2"""
"""447"";""A048710"";""3000   "";""52020  "";""MW00000"";""2021JJ00"";""    77.7"";""     5.4"""
"""448"";""A048710"";""3000   "";""52020  "";""MOG0095"";""2018JJ00"";""    83.9"";""     8.9"""
"""449"";""A048710"";""3000   "";""52020  "";""MOG0095"";""2019JJ00"";""    84.2"";""     7.9"""
"""450"";""A048710"";""3000   "";""52020  "";""MOG0095"";""2020JJ00"";""    69.8"";""     5.1"""
"""451"";""A048710"";""3000   "";""52020  "";""MOG0095"";""2021JJ00"";""    75.6"";""     4.5"""
"""452"";""A048710"";""3000   "";""52020  "";""MBG0095"";""2018JJ00"";""    87.4"";""    11.6"""
"""453"";""A048710"";""3000   "";""52020  "";""MBG0095"";""2019JJ00"";""    88.2"";""    10.9"""
"""454"";""A048710"";""3000   "";""52020  "";""MBG0095"";""2020JJ00"";""    74.3"";""     7.5"""
"""455"";""A048710"";""3000   "";""52020  "";""MBG0095"";""2021JJ00"";""    79.7"";""     6.6"""
"""456"";""A048710"";""3000   "";""53105  "";""MW00000"";""2018JJ00"";""    85.6"";""    21.1"""
"""457"";""A048710"";""3000   "";""53105  "";""MW00000"";""2019JJ00"";""    83.4"";""    20.7"""
"""458"";""A048710"";""3000   "";""53105  "";""MW00000"";""2020JJ00"";""    73.3"";""     9.3"""
"""459"";""A048710"";""3000   "";""53105  "";""MW00000"";""2021JJ00"";""    75.6"";""    11.9"""
"""460"";""A048710"";""3000   "";""53105  "";""MOG0095"";""2018JJ00"";""    83.7"";""    19.4"""
"""461"";""A048710"";""3000   "";""53105  "";""MOG0095"";""2019JJ00"";""    81.2"";""    18.8"""
"""462"";""A048710"";""3000   "";""53105  "";""MOG0095"";""2020JJ00"";""    71.3"";""     8.2"""
"""463"";""A048710"";""3000   "";""53105  "";""MOG0095"";""2021JJ00"";""    73.7"";""    10.7"""
